Name,src,target
1166,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who do I report to?",Your manager will the cfo. anything else?
1167,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who do I contact?",Your manager will the cfo. anything else?
1168,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Whom should I inform?",Your manager will the cfo. anything else?
1169,"
You have applied for the job as controller. what makes you a good fit?
I like figures and i am well organised. i always deliver on time.
I see. can you give an example of a situation where it was difficult to do so?
Once i did not recieve material in time from one of the employees and managed to explain in a nice way how important it was for the company to deliver reports on deadline.
Is there anything you want to ask about this job?
Who should I report to?",Your manager will the cfo. anything else?
1170," You have applied for the job as a truck driver. What do you think is interesting about this job?
I like to drive long roads."," How long did you drive on a day on your past job? (if any)
"
1171," You have applied for the job as a truck driver. What do you think is interesting about this job?
I like to drive on long roads."," How long did you drive on a day on your past job? (if any)
"
1172," You have applied for the job as a truck driver. What do you think is interesting about this job?
I like driving long roads."," How long did you drive on a day on your past job? (if any)
"
1173," You have applied for the job as a truck driver. What do you think is interesting about this job?
I like driving on long roads."," How long did you drive on a day on your past job? (if any)
"
1174,"
What makes you fit well as a taxi driver?
I'm good at driving cars. ","Okay, for how long have you had your license?"
1175," What is your best experience from your previous jobs?
I enjoy doing physically active jobs because I feel healthy."," What other jobs did you have in the past?
"
1176," What is your best experience from your previous jobs?
I like to do physically active jobs because I feel healthy."," What other jobs did you have in the past?
"
1177," What is your best experience from your previous jobs?
I like doing physically active jobs because I feel healthy."," What other jobs did you have in the past?
"
1178,"
You have applied for the job as receptionist. what makes you a good fit?
I like to talk to people and I am always nice and pragmatic.",I see. can you give an example of a situation where it was difficult to do so?
1179,"
You have applied for the job as receptionist. what makes you a good fit?
I love to talk to people and am always kind and pragmatic.",I see. can you give an example of a situation where it was difficult to do so?
1180,"
You have applied for the job as receptionist. what makes you a good fit?
I love talking to people and am always nice and pragmatic.",I see. can you give an example of a situation where it was difficult to do so?
1181,"
You have applied for the job as receptionist. what makes you a good fit?
I love talking to people and I am always friendly and down to earth.",I see. can you give an example of a situation where it was difficult to do so?
1182,"
You have applied for the job as receptionist. what makes you a good fit?
I love talking to people and am always kind and practical.",I see. can you give an example of a situation where it was difficult to do so?
1183,"
What do you think seems fun about this job?
It seems like a challenging project.",Yes that's why we are looking for new competence. what is your experience with working in a team?
1184,"
What do you think seems fun about this job?
It seems like an ambitious project.",Yes that's why we are looking for new competence. what is your experience with working in a team?
1185,"
What do you think seems fun about this job?
It seems like a difficult project.",Yes that's why we are looking for new competence. what is your experience with working in a team?
1186,"
You have applied for the job as secretary. what do you think seems fun about this job?
I enjoy working with other people and when I work as a secretary I come into contact with a lot of different people.",What would your perfect work day look like?
1187,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really enjoy working with other people and by working as a secretary I will come into contact with a lot of different people.",What would your perfect work day look like?
1188,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really like working with other people, and working as a secretary I will come into contact with many different people.",What would your perfect work day look like?
1189,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really enjoy working with other people and working as a secretary I will come into contact with many different people.",What would your perfect work day look like?
1190,"
You have applied for the job as secretary. what do you think seems fun about this job?
I like working with other people and when I work as a secretary I come into contact with a lot of different people.",What would your perfect work day look like?
1191,"
You have applied for the job as secretary. what do you think seems fun about this job?
I enjoy working with other people and when I work as a secretary I come in contact with many different people.",What would your perfect work day look like?
1192,"
You have applied for the job as secretary. what do you think seems fun about this job?
I enjoy working with other people and when I work as a secretary I come into contact with many different people.",What would your perfect work day look like?
1193,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really enjoy working with other people and working as a secretary I will get in touch with many different people.",What would your perfect work day look like?
1194,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really enjoy working with other people and as a secretary I will come into contact with many different people.",What would your perfect work day look like?
1195,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really enjoy working with other people and working as a secretary, I will come into contact with a lot of different people.",What would your perfect work day look like?
1196,"
You have applied for the job as secretary. what do you think seems fun about this job?
I really enjoy working with other people and working as a secretary. I will come into contact with many different people.",What would your perfect work day look like?
1197," Are you able to work weekends?
Yes, I can work on weekends."," Good, this position is for weekends only. Does this work for you?
"
1198," Are you able to work weekends?
Yes, I am able to work on weekends."," Good, this position is for weekends only. Does this work for you?
"
1199," Are you able to work weekends?
Yes, I can work on the weekends."," Good, this position is for weekends only. Does this work for you?
"
1200," If you are going to work in our warehouse, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I worked closely with the warehouse manager on my previous job."," How did you cooperate with your warehouse manager at that time?
"
1201," If you are going to work in our warehouse, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I worked closely with the warehouse manager at my previous job."," How did you cooperate with your warehouse manager at that time?
"
1202," If you are going to work in our warehouse, it is good if you have experience from working with others. Can you tell me a little if you have such experience?
I worked closely with the warehouse manager in my previous job."," How did you cooperate with your warehouse manager at that time?
"
1203," What is your best experience from your previous jobs?
I really liked it when I did volunteer work."," That sounds interesting. Where did you do you volunteer work?
"
1204," What is your best experience from your previous jobs?
I really enjoyed it when I was volunteering."," That sounds interesting. Where did you do you volunteer work?
"
1205," What is your best experience from your previous jobs?
I loved it when I was volunteering."," That sounds interesting. Where did you do you volunteer work?
"
1206," What is your best experience from your previous jobs?
I really enjoyed it when I volunteered."," That sounds interesting. Where did you do you volunteer work?
"
1207," What is your best experience from your previous jobs?
I really enjoyed volunteering."," That sounds interesting. Where did you do you volunteer work?
"
1208," What is your best experience from your previous jobs?
I really enjoyed it when I was a volunteer."," That sounds interesting. Where did you do you volunteer work?
"
1209," What is your best experience from your previous jobs?
I loved it when I volunteered."," That sounds interesting. Where did you do you volunteer work?
"
1210," What is your best experience from your previous jobs?
I loved it when I was a volunteer."," That sounds interesting. Where did you do you volunteer work?
"
1211,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
Not sure, I think it was a mix of bad luck and a break in business.","I see, and now you are thinking of moving to another industry?"
1212,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
I'm not sure, I think it was a mixture of bad luck and economic recession.","I see, and now you are thinking of moving to another industry?"
1213,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
I'm not sure, I think it was a mix of bad luck and a downturn in the economy.","I see, and now you are thinking of moving to another industry?"
1214,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
Not sure, I think it was a mixture of bad luck and business breakdown.","I see, and now you are thinking of moving to another industry?"
1215,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
I'm not sure, I think it was a mix of bad luck and business breakdown.","I see, and now you are thinking of moving to another industry?"
1216,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
Not sure, I think it was a mix of bad luck and economic recession.","I see, and now you are thinking of moving to another industry?"
1217,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
Not sure, I think it was a mix of bad luck and an economic downturn.","I see, and now you are thinking of moving to another industry?"
1218,"
So, can you tell me a bit about yourself?
Sure. i am 27 years old and i have worked mostly within construction before. i got laid off due to economical reasons, where the company went bankrupt.
Oh, that must have been quite dramatic. were there any specific reason they went bankrupt?
I'm not sure, I think it was a mixture of bad luck and a downturn in the economy.","I see, and now you are thinking of moving to another industry?"
1219," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote locations where there was a shortage of healthcare providers."," What is your job position while doing volunteer works?
"
1220," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote places that lacked health care providers."," What is your job position while doing volunteer works?
"
1221," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. He had done volunteer work before in remote places that lacked health care providers."," What is your job position while doing volunteer works?
"
1222," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote locations with no health workers."," What is your job position while doing volunteer works?
"
1223," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote places where there was a shortage of health care providers."," What is your job position while doing volunteer works?
"
1224," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote locations where there was a shortage of health workers."," What is your job position while doing volunteer works?
"
1225," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote locations that lacked healthcare providers."," What is your job position while doing volunteer works?
"
1226," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote places that lacked health care workers."," What is your job position while doing volunteer works?
"
1227," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. He had previously volunteered in remote locations where healthcare providers were lacking."," What is your job position while doing volunteer works?
"
1228," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. He had previously volunteered in remote places that lacked health care providers."," What is your job position while doing volunteer works?
"
1229," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. He had previously volunteered in remote places that lacked health workers."," What is your job position while doing volunteer works?
"
1230," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote places without health workers."," What is your job position while doing volunteer works?
"
1231," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I like to take care of people. I had previously volunteered in remote locations with no health personnel."," What is your job position while doing volunteer works?
"
1232,"
What is your best experience from your previous jobs?
I've always enjoyed getting to know my colleagues. It's so much fun talking to new people.",Are there any old collegues that you are still friends with?
1233,"
What is your best experience from your previous jobs?
I have always liked knowing my colleagues. it's so much fun talking to new people.",Are there any old collegues that you are still friends with?
1234,"
What is your best experience from your previous jobs?
I have always liked meeting my colleagues. it's a lot of fun talking to new people.",Are there any old collegues that you are still friends with?
1235,"
What is your best experience from your previous jobs?
I have always enjoyed meeting my colleagues. it's so much fun to talk to new people.",Are there any old collegues that you are still friends with?
1236,"
What is your best experience from your previous jobs?
I have always liked knowing my colleagues. It's so much fun talking to new people.",Are there any old collegues that you are still friends with?
1237,"
What is your best experience from your previous jobs?
I have always liked meeting my colleagues. It's a lot of fun talking to new people.",Are there any old collegues that you are still friends with?
1238,"
What is your best experience from your previous jobs?
I have always enjoyed meeting my colleagues. It's so much fun to talk to new people.",Are there any old collegues that you are still friends with?
1239,"
What is your best experience from your previous jobs?
I've always liked to know my colleagues. It's so much fun talking to new people.",Are there any old collegues that you are still friends with?
1240,"
What is your best experience from your previous jobs?
I've always enjoyed meeting my colleagues. It's great fun talking to new people.",Are there any old collegues that you are still friends with?
1241,"
What is your best experience from your previous jobs?
I have always enjoyed meeting my colleagues. it's great fun talking to new people.",Are there any old collegues that you are still friends with?
1242,"
What is your best experience from your previous jobs?
I have always enjoyed meeting my colleagues. it's a lot of fun to talk to new people.",Are there any old collegues that you are still friends with?
1243,"
What is your best experience from your previous jobs?
I've always enjoyed meeting my colleagues. It's so much fun talking to new people.",Are there any old collegues that you are still friends with?
1244,"
What is your best experience from your previous jobs?
I have always enjoyed meeting my colleagues. it's so much fun talking to new people.",Are there any old collegues that you are still friends with?
1245," If we choose to hire you, when can you start working?
I'm currently between jobs, so I can start working right away."," Great! We are looking to hire immediately.
"
1246," If we choose to hire you, when can you start working?
I am currently between jobs so I can start working immediately."," Great! We are looking to hire immediately.
"
1247," If we choose to hire you, when can you start working?
I am currently between jobs, so I can start working right away."," Great! We are looking to hire immediately.
"
1248," If we choose to hire you, when can you start working?
I am currently in between jobs, so I can start working immediately."," Great! We are looking to hire immediately.
"
1249," If we choose to hire you, when can you start working?
I am currently between jobs so I can start working right away."," Great! We are looking to hire immediately.
"
1250," If we choose to hire you, when can you start working?
I'm currently between jobs so I can start working right away."," Great! We are looking to hire immediately.
"
1251," If we choose to hire you, when can you start working?
I am currently in between jobs, so I can start working right away."," Great! We are looking to hire immediately.
"
1252," If we choose to hire you, when can you start working?
I'm currently between two jobs so I can start working right away."," Great! We are looking to hire immediately.
"
1253," If we choose to hire you, when can you start working?
I'm in between jobs at the moment, so I can start working immediately."," Great! We are looking to hire immediately.
"
1254," If we choose to hire you, when can you start working?
I'm in between jobs at the moment, so I can start working right away."," Great! We are looking to hire immediately.
"
1255," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I find it interesting to meet new people and keep them company until they get better."," What are the usual people you encounter in your last job?
"
1256," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I think it's great to meet new people and keep them company until they get better."," What are the usual people you encounter in your last job?
"
1257," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I think it's interesting to meet new people and keep them company until they get better."," What are the usual people you encounter in your last job?
"
1258," You have applied for the job as a healthcare worker. What do you think is interesting about this work?
I find it interesting to meet new people and keep them company until they improve."," What are the usual people you encounter in your last job?
"
1259,"
What is most important for you in a this position?
To have a guiding manager
You will work close to your manager. anything else?
What will my terms be if you hire me?",We follow the conditions by the union
1260,"
What is most important for you in a this position?
To have a guiding manager
You will work close to your manager. anything else?
What will my conditions be if you employ me",We follow the conditions by the union
1261,"
What is most important for you in a this position?
To have a guiding manager
You will work close to your manager. anything else?
What will my conditions be if you hire me?",We follow the conditions by the union
1262,"
What is most important for you in a this position?
To have a guiding manager
You will work close to your manager. anything else?
What my terms will be if you hire me",We follow the conditions by the union
1263,"
What is most important for you in a this position?
To have a guiding manager
You will work close to your manager. anything else?
What will be my conditions if you hire me",We follow the conditions by the union
1264,"
What is most important for you in a this position?
To have a guiding manager
You will work close to your manager. anything else?
What will my terms be if you hire me",We follow the conditions by the union
1265," Is there anything you want to ask about this job?
Is this a regular job or a standby job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1266," Is there anything you want to ask about this job?
Is it a regular job or an on-call job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1267," Is there anything you want to ask about this job?
Is this a regular job or an on-call job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1268," Is there anything you want to ask about this job?
Is it a regular job or a job on call?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1269," Is there anything you want to ask about this job?
Is it a regular job or a reserve job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1270," Is there anything you want to ask about this job?
Is this a regular job or a backup job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1271," Is there anything you want to ask about this job?
Is it a normal job or a standby job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1272," Is there anything you want to ask about this job?
Is it a regular job or a standby job?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1273," Is there anything you want to ask about this job?
Is it a normal job or a job on call?"," We both have open jobs for regular workers and on-call workers. Which one do you prefer?
"
1274,"
You've applied for the job as nurse. what do you think is fun about this job?
It's a job where a lot of things happen and i like always having something to do and not being passive.
And have you worked as a nurse before?
Yes, five years before my maternity leave.",Okay and when can you start working?
1275,"
You've applied for the job as nurse. what do you think is fun about this job?
It's a job where a lot of things happen and i like always having something to do and not being passive.
And have you worked as a nurse before?
Yes, for five years before my maternity leave.",Okay and when can you start working?
1276," What is your best experience from your previous jobs?
My best experience is being able to take part in free baking training every year."," Why do you like baking training?
"
1277," What is your best experience from your previous jobs?
My best experience is being able to attend free pastry training every year."," Why do you like baking training?
"
1278," What is your best experience from your previous jobs?
My best experience is being able to attend free training courses every year."," Why do you like baking training?
"
1279," What is your best experience from your previous jobs?
My best experience is being able to participate in free pastry training every year."," Why do you like baking training?
"
1280," What is your best experience from your previous jobs?
My best experience is being able to participate in free training courses every year."," Why do you like baking training?
"
1281," What is your best experience from your previous jobs?
My best experience is being able to take part in free training courses every year."," Why do you like baking training?
"
1282," What is your best experience from your previous jobs?
My best experience is being able to take part in a free pastry training course every year."," Why do you like baking training?
"
1283," What is your best experience from your previous jobs?
My best experience is being able to attend free pastry courses every year."," Why do you like baking training?
"
1284," What is your best experience from your previous jobs?
My best experience is being able to take free pastry courses every year."," Why do you like baking training?
"
1285," What is your best experience from your previous jobs?
My best experience is being able to attend free training every year."," Why do you like baking training?
"
1286," What is your best experience from your previous jobs?
My best experience is being able to attend free training classes every year."," Why do you like baking training?
"
1287,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. We are often 3 to 4 people planning everything from food to music.",What is your role in those planning sessions?
1288,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. we are often 3-4 people planning everything from food to music.",What is your role in those planning sessions?
1289,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. often we are 3 or 4 people planning everything from food to music.",What is your role in those planning sessions?
1290,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. We are often 3-4 people planning everything from the food to the music.",What is your role in those planning sessions?
1291,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. We are often 3-4 people planning everything from food to music.",What is your role in those planning sessions?
1292,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. We are often 3 or 4 people planning everything from food to music.",What is your role in those planning sessions?
1293,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. we are often 3-4 people planning everything from the food to the music.",What is your role in those planning sessions?
1294,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. often we are 3 or 4 people planning everything from the food to the music.",What is your role in those planning sessions?
1295,"
If you are going to work as a mail man, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I often organize parties in my neighborhood. we are often 3 or 4 people planning everything from food to music.",What is your role in those planning sessions?
1296," Is there anything you want to ask about this job?
No, I think I understand what the job is about."," Ok, what is the job about then?
"
1297," Is there anything you want to ask about this job?
No, I think I understand what it is."," Ok, what is the job about then?
"
1298,"
If you are going to work as a medical doctor, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I volunteered as an assistant for Doctors Without Borders when I started studying medicine.",Where did you volunteer?
1299,"
If you are going to work as a medical doctor, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I volunteered as an assistant for Doctors Without Borders when I started medical school.",Where did you volunteer?
1300,"
If you are going to work as a medical doctor, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I volunteered as a Doctors Without Borders assistant when I started medical school.",Where did you volunteer?
1301,"
If you are going to work as a medical doctor, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I volunteered as an assistant at Doctors Without Borders when I started studying medicine.",Where did you volunteer?
1302,"
If you are going to work as a medical doctor, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I volunteered as an assistant at Doctors Without Borders when I started medical school.",Where did you volunteer?
1303,"
If you are going to work as a medical doctor, it is good if you have experience from working with others. can you tell me a little if you have such experience?
I volunteered as an assistant to Doctors Without Borders when I started medical school.",Where did you volunteer?
1304," What is your best experience from your previous jobs?
When I volunteered for malnourished children in Asia."," Sounds interesting. What job role have you played while working there?
"
1305," What is your best experience from your previous jobs?
When I did volunteer work for malnourished children in Asia."," Sounds interesting. What job role have you played while working there?
"
1306," What is your best experience from your previous jobs?
When I was volunteering for malnourished children in Asia."," Sounds interesting. What job role have you played while working there?
"
1307," What is your best experience from your previous jobs?
When I was a volunteer for malnourished children in Asia."," Sounds interesting. What job role have you played while working there?
"
1308,"
You've applied for the job as fireman. what do you think is fun about this job?
I feel important to help people in difficult situations.",And how would you feel if you fail on a mission?
1309,"
You've applied for the job as fireman. what do you think is fun about this job?
It makes me feel important to help people in difficult situations.",And how would you feel if you fail on a mission?
1310," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we have very long journeys."," Great. What else does your past employer give as a great offer to you back then?
"
1311," What is your best experience from your previous jobs?
The best experience of my old job is when my employer takes care of our accommodation when we are driving very long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1312," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we do tours of long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1313," What is your best experience from your previous jobs?
The best experience in my past job is when my employer takes care of our accommodation when we travel long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1314," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we have very long trips."," Great. What else does your past employer give as a great offer to you back then?
"
1315," What is your best experience from your previous jobs?
The best experience of my old job is when my employer takes care of our accommodation when we drive for a very long time."," Great. What else does your past employer give as a great offer to you back then?
"
1316," What is your best experience from your previous jobs?
The best experience of my old job is when my employer takes care of our accommodation when we drive long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1317," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we go on long tours."," Great. What else does your past employer give as a great offer to you back then?
"
1318," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we are touring for long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1319," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we do long hour tours."," Great. What else does your past employer give as a great offer to you back then?
"
1320," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we travel long distances."," Great. What else does your past employer give as a great offer to you back then?
"
1321," What is your best experience from your previous jobs?
The best experience from my old job is when my employer takes care of our accommodation when we travel long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1322," What is your best experience from your previous jobs?
The best experience in my previous job is when my employer takes care of our accommodation when we travel long hours."," Great. What else does your past employer give as a great offer to you back then?
"
1323,"
Is there anything you want to ask about this job?
When can I start?",We are going through candidates but we hope that that the person we choose can start at the beginning of next month. 
1324,"
Is there anything you want to ask about this job?
When can I start",We are going through candidates but we hope that that the person we choose can start at the beginning of next month. 
1325," You have applied for the job as a security guard. What makes you interested in this position?
I am interested in becoming a security guard as I think it will suit me very well."," Why do you think it will fit you well?
"
1326," You have applied for the job as a security guard. What makes you interested in this position?
I am interested in becoming a security guard because I think it will suit me very well."," Why do you think it will fit you well?
"
1327," You have applied for the job as a security guard. What makes you interested in this position?
I am interested in becoming a security guard as I think it will come in handy for me."," Why do you think it will fit you well?
"
1328," You have applied for the job as a security guard. What makes you interested in this position?
I am interested in becoming a security guard because I think it will come in handy for me."," Why do you think it will fit you well?
"
1329,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like building things. Being part of this process really makes me achieve something.",Have you have any other experince in construction?
1330,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being a part of this process really makes me want to play.",Have you have any other experince in construction?
1331,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being a part of that process really makes me want to act.",Have you have any other experince in construction?
1332,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being part of that process makes me want to perform.",Have you have any other experince in construction?
1333,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. Being a part of this process really allows me to achieve something.",Have you have any other experince in construction?
1334,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. Being a part of this process really makes me accomplish something.",Have you have any other experince in construction?
1335,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. Being a part of this process really makes me achieve something.",Have you have any other experince in construction?
1336,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like building things. Being part of this process really makes me want to play.",Have you have any other experince in construction?
1337,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being part of this process makes me want to play.",Have you have any other experince in construction?
1338,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like building things. Being part of this process really makes me want to act.",Have you have any other experince in construction?
1339,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being part of this process really makes me want to take action.",Have you have any other experince in construction?
1340,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being part of that process makes me want to take action.",Have you have any other experince in construction?
1341,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like building things. If I'm part of this process, I want to do something.",Have you have any other experince in construction?
1342,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being part of this process makes me want to perform.",Have you have any other experince in construction?
1343,"
You have applied for the job as construction worker. what do you think seems fun about this job?
In general, I like to build things. being part of that process makes me want to act.",Have you have any other experince in construction?
1344," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16. I've worked with table tops for 10 years since I was 18 years old."," Great, you have a lot of experience. What do like about carpenting?
"
1345," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started my carpentry studies at the age of 16. I have been working in carpentry for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1346," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16 years old. I have been working in carpentry for 10 years, since I was 18 years old."," Great, you have a lot of experience. What do like about carpenting?
"
1347," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry at the age of 16. I have been working in carpentry for 10 years, since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1348," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16. I have been working with table tops for 10 years since I was 18."," Great, you have a lot of experience. What do like about carpenting?
"
1349," You have applied for the job as carpenter. How long have you worked with carpenting previously?
I started studying carpentry when I was 16 years old. I have worked with table tops for 10 years since I was 18 years old."," Great, you have a lot of experience. What do like about carpenting?
"
